_id,dataCollectionDate,beachName,windSpeed,windDirection,airTemp,rain,rainAmount,waterTemp,waterFowl,waveAction,waterClarity,turbidity
1019,2010-06-23,Woodbine Beaches,18,None,26,Yes,,17.5,10,LOW,Clear,1.9
1020,2010-06-24,Woodbine Beaches,17,W,25,Yes,4,16.6,40,MOD,Semi-Clear,1.5
1021,2010-06-25,Woodbine Beaches,11,NW,27,Yes,,13,17,LOW,Clear,1.2
1022,2010-06-26,Woodbine Beaches,18,None,25,Yes,7,15.4,30,LOW,Clear (31 slightly murky),2.8
1023,2010-06-27,Woodbine Beaches,,None,20,Yes,45,16.4,50,LOW,Clear,1.8
1024,2010-06-28,Woodbine Beaches,11,None,27,Yes,0,18.7,5,LOW,Semi-Clear,2
1025,2010-06-29,Woodbine Beaches,15,None,21,Yes,,12,25,LOW,Clear,1
1026,2010-06-30,Woodbine Beaches,24,NW,21,No,,11,35,LOW,"Clear, Algae",2
1027,2010-07-01,Woodbine Beaches,22,NW,18,No,,9,40,LOW,Clear,1.2
1028,2010-07-02,Woodbine Beaches,5,None,20,No,,12,30,LOW,Clear,2
1029,2010-07-03,Woodbine Beaches,15,None,25,No,,8.2,25,LOW,Clear,1.2
1030,2010-07-04,Woodbine Beaches,9,None,29,No,,9,50,LOW,Clear,1.1
1031,2010-07-05,Woodbine Beaches,15,SW,27,No,,9.8,20,LOW,Clear,1.7
1032,2010-07-06,Woodbine Beaches,5,None,30,N/A,,13.8,25,LOW,Clear,1.4
1033,2010-07-07,Woodbine Beaches,5,SW,38,No,,13.5,50,LOW,Clear,0.9
1034,2010-07-08,Woodbine Beaches,4,None,34,No,,18,50,LOW,Clear,1.1
1035,2010-07-09,Woodbine Beaches,4,None,25,Yes,30,22,315,LOW,None,1.3
1036,2010-07-10,Woodbine Beaches,,None,,N/A,,17.7,25,LOW,None,1.3
1037,2010-07-11,Woodbine Beaches,5,None,27,No,,19.6,40,LOW,Semi Clear,1.8
1038,2010-07-12,Woodbine Beaches,18,SE,25,Yes,,21.2,45,LOW,Clear,2
1039,2010-07-13,Woodbine Beaches,12,None,30,Yes,,24,23,LOW,Clear,1.9
1040,2010-07-14,Woodbine Beaches,14,SE,33,No,,22,68,LOW,Clear,2.3
1041,2010-07-15,Woodbine Beaches,4,SE,29,No,,23,40,LOW,Semi clear,2.7
1042,2010-07-16,Woodbine Beaches,9,None,29,Yes,0,22,21,LOW,Clear with algae,1.9
1043,2010-07-17,Woodbine Beaches,26,SE,30,No,,18,28,LOW,"Green and Murkey, algae present",9.8
1044,2010-07-18,Woodbine Beaches,18,S,29,No,,16,24,LOW,"22 - 25 Clear with algae, 27-31 murkey",4.9
1045,2010-07-19,Woodbine Beaches,15,None,27,Yes,1,22,29,LOW,clearish + green algae,3.8
1046,2010-07-20,Woodbine Beaches,10,None,24,Yes,,16.7,21,LOW,clear,1.4
1047,2010-07-21,Woodbine Beaches,,None,,N/A,,18,19,LOW,clear,0.7
1048,2010-07-22,Woodbine Beaches,17,None,22,No,,16.3,36,LOW,clear,1.5
1049,2010-07-23,Woodbine Beaches,10,None,24,Yes,36,18,35,MOD,murky,27
1050,2010-07-24,Woodbine Beaches,5,None,26,Yes,13,17.7,60,LOW,"semi-clear, greyish",2.3
1051,2010-07-25,Woodbine Beaches,20,None,24,Yes,,17.2,120,LOW,clear,3.3
1052,2010-07-26,Woodbine Beaches,17,W,28,No,,18.5,29,LOW,clear,2.1
1053,2010-07-27,Woodbine Beaches,4,None,30,No,,18.5,120,LOW,clear,1.6
1054,2010-07-28,Woodbine Beaches,17,None,30,Yes,2,18,35,LOW,clear + algae,4.6
1055,2010-07-29,Woodbine Beaches,18,NW,21,Yes,7,12,40,LOW,clear,1.9
1056,2010-07-30,Woodbine Beaches,13,SE,19,No,,14.2,90,LOW,clear,1.5
1057,2010-07-31,Woodbine Beaches,8,None,21,No,,17,90,LOW,clear,1.9
1058,2010-08-01,Woodbine Beaches,8,None,19,Yes,,19,50,HIGH,Murky,3.3
1059,2010-08-02,Woodbine Beaches,10,None,30,No,,20.5,65,LOW,Murky,2.8
1060,2010-05-24,Cherry Beach,,None,,N/A,,,,None,None,
1061,2010-05-25,Cherry Beach,,None,27,No,,15,2,LOW,Clear,0.4
1062,2010-05-26,Cherry Beach,,None,30,No,,17,5,LOW,Clear,4
1063,2010-05-27,Cherry Beach,15,NW,30,No,,15,4,LOW,"Clear, Floating Algae",4.1
1064,2010-05-28,Cherry Beach,,SE,26,No,,18,7,LOW,Clear,1.5
1065,2010-05-29,Cherry Beach,,None,,No,,16.6,30,LOW,Clear,5.1
1066,2010-05-30,Cherry Beach,,None,30,No,,17,2,NONE,Clear,
1067,2010-05-31,Cherry Beach,11,None,20,No,2,18,30,LOW,Clear,5
1068,2010-06-01,Cherry Beach,,None,,Yes,6,18,26,LOW,Clear,0.7
1069,2010-06-02,Cherry Beach,15,None,27,Yes,21,17.5,25,LOW,Clear,1.2
1070,2010-06-03,Cherry Beach,10,None,20,No,3,20,4,LOW,Clear,3
1071,2010-06-04,Cherry Beach,8,None,23,Yes,2,19.1,10,LOW,"Murky, green",29
1072,2010-06-05,Cherry Beach,,SW,20,Yes,2,19.2,12,LOW,Cloudy,1.4
1073,2010-06-06,Cherry Beach,20,N,17,Yes,20,18.5,20,LOW,Cloudy,4.2
1074,2010-06-07,Cherry Beach,5,None,19,Yes,,15.6,15,LOW,"Clear, Featers",2.4
1075,2010-06-08,Cherry Beach,15,None,20,No,,16,75,LOW,Clear,
1076,2010-06-09,Cherry Beach,13,None,15,Yes,4,15.6,,LOW,Clear,0.5
1077,2010-06-10,Cherry Beach,13,NW,18,Yes,,11.2,45,LOW,Clear,2.5
1078,2010-06-11,Cherry Beach,5,None,20,No,,17.1,35,LOW,Clear,2.3
1079,2010-06-12,Cherry Beach,27,E,15,No,4,17.56,7,MOD,Clear,4.5
1080,2010-06-13,Cherry Beach,5,None,17,N/A,,15.3,12,LOW,Semi-Clear,
1081,2010-06-14,Cherry Beach,10,None,25,N/A,,16.4,30,LOW,Clear,2.3
1082,2010-06-15,Cherry Beach,15,None,22,N/A,,16.9,40,LOW,Clear,2.1
1083,2010-06-16,Cherry Beach,20,None,23,N/A,15,17.5,12,LOW,Clear,1
1084,2010-06-17,Cherry Beach,,None,20,Yes,,16.5,10,LOW,Clear,4.6
1085,2010-06-18,Cherry Beach,11,W,25,No,,18.2,12,LOW,Clear,3.5
1086,2010-06-19,Cherry Beach,15,None,26,Yes,,18.8,36,LOW,Cloudy,1.1
1087,2010-06-20,Cherry Beach,25,None,26,Yes,,18.8,20,LOW,Murky,1.6
1088,2010-06-21,Cherry Beach,11,None,25,No,,17,10,LOW,Clear,1.3
1089,2010-06-22,Cherry Beach,18,None,22,No,19,19.3,32,LOW,Clear,1.7
1090,2010-06-23,Cherry Beach,18,None,26,Yes,,18.1,25,LOW,Clear,0.9
1091,2010-06-24,Cherry Beach,17,W,25,Yes,4,20.1,23,LOW,Cloudy,1.4
1092,2010-06-25,Cherry Beach,11,NW,27,Yes,,19,65,LOW,Clear,1.2
1093,2010-06-26,Cherry Beach,18,None,25,Yes,7,16.2,3,LOW,Clear,1.1
1094,2010-06-27,Cherry Beach,,None,20,Yes,45,19.53,25,LOW,Clear,1.8
1095,2010-06-28,Cherry Beach,11,None,27,Yes,0,18.7,20,LOW,Murky,3.2
1096,2010-06-29,Cherry Beach,15,None,21,Yes,,18,5,LOW,Murky,3.3
1097,2010-06-30,Cherry Beach,24,NW,21,No,,18,20,LOW,Brownish Green with Algae Growth,17.3
1098,2010-07-01,Cherry Beach,22,NW,18,No,,17.3,45,LOW,Cloudy,3
1099,2010-07-02,Cherry Beach,5,None,20,No,,14.1,45,LOW,Clear,2.7
1100,2010-07-03,Cherry Beach,15,None,25,No,,14.4,15,LOW,Clear/Green,2.4
1101,2010-07-04,Cherry Beach,9,None,29,No,,17.1,40,LOW,Clear,1.3
1102,2010-07-05,Cherry Beach,15,SW,27,No,,18.5,30,LOW,Clear,1.7
1103,2010-07-06,Cherry Beach,5,None,30,N/A,,19.4,68,LOW,Clear,1.7
1104,2010-07-07,Cherry Beach,5,SW,38,No,,20.3,65,LOW,Clear,1.5
1105,2010-07-08,Cherry Beach,4,None,34,No,,22,30,LOW,Clear,1.8
1106,2010-07-09,Cherry Beach,4,None,25,Yes,30,19.5,60,LOW,None,0.4
1107,2010-07-10,Cherry Beach,,None,,N/A,,19.5,30,LOW,None,1.1
1108,2010-07-11,Cherry Beach,5,None,27,No,,20.1,50,LOW,Clear,1.6
1109,2010-07-12,Cherry Beach,18,SE,25,Yes,,21.6,50,LOW,Clear,1.9
1110,2010-07-13,Cherry Beach,12,None,30,Yes,,24.1,48,LOW,Clear with floating algae,4.1
1111,2010-07-14,Cherry Beach,14,SE,33,No,,22,25,LOW,Clear,1
1112,2010-07-15,Cherry Beach,4,SE,29,No,,24.7,42,NONE,Clear with feathers and algae,0.6
1113,2010-07-16,Cherry Beach,9,None,29,Yes,0,24.1,42,LOW,Cloudy,1.4
1114,2010-07-17,Cherry Beach,26,SE,30,No,,25,16,LOW,Murkey,42
1115,2010-07-18,Cherry Beach,18,S,29,No,,23.4,8,LOW,Murkey,28.8
1116,2009-06-20,Ward's Island Beach,,None,,N/A,15,,,None,None,
1117,2009-06-21,Ward's Island Beach,,NW,14,Yes,1,15.3,65,LOW,cloudy green/brown,
1118,2009-06-22,Ward's Island Beach,,None,,N/A,,,,None,None,
1119,2009-06-23,Ward's Island Beach,,None,,N/A,,,,None,None,
1120,2009-06-24,Ward's Island Beach,,None,,N/A,,,,None,None,
1121,2009-06-25,Ward's Island Beach,,None,,N/A,26,,,None,None,
1122,2009-06-26,Ward's Island Beach,,None,,N/A,0,,,None,None,
1123,2009-06-27,Ward's Island Beach,,None,,N/A,,,,None,None,
1124,2009-06-28,Ward's Island Beach,,None,,N/A,4,,,None,None,
1125,2009-06-29,Ward's Island Beach,,None,,N/A,12,,,None,None,
1126,2009-06-30,Ward's Island Beach,,None,,N/A,0,,,None,None,
1127,2009-07-01,Ward's Island Beach,,None,,N/A,,,,None,None,
1128,2009-07-02,Ward's Island Beach,,None,,N/A,0,,,None,None,
1129,2009-07-03,Ward's Island Beach,,None,,N/A,,,,None,None,
1130,2009-07-04,Ward's Island Beach,,None,,N/A,,,,None,None,
1131,2009-07-05,Ward's Island Beach,,None,,N/A,,,,None,None,
1132,2009-07-06,Ward's Island Beach,,None,,N/A,,,,None,None,
1133,2009-07-07,Ward's Island Beach,,None,,N/A,,,,None,None,
1134,2009-07-08,Ward's Island Beach,,None,,N/A,,,,None,None,
1135,2009-07-09,Ward's Island Beach,,None,,N/A,,,,None,None,
1136,2009-07-10,Ward's Island Beach,,None,,N/A,,,,None,None,
1137,2009-07-11,Ward's Island Beach,,None,,N/A,12,,,None,None,
1138,2009-07-12,Ward's Island Beach,,None,,N/A,0,,,None,None,
1139,2009-07-13,Ward's Island Beach,,None,,N/A,,,,None,None,
1140,2009-07-14,Ward's Island Beach,,None,,N/A,0,,,None,None,
1141,2009-07-15,Ward's Island Beach,,None,,N/A,,,,None,None,
1142,2009-07-16,Ward's Island Beach,,None,,N/A,0,,,None,None,
1143,2009-07-17,Ward's Island Beach,,None,,N/A,,,,None,None,
1144,2009-07-18,Ward's Island Beach,,None,,N/A,,,,None,None,
1145,2009-07-19,Ward's Island Beach,,None,,N/A,,,,None,None,
1146,2009-07-20,Ward's Island Beach,,None,,N/A,,,,None,None,
1147,2009-07-21,Ward's Island Beach,,None,,N/A,4,,,None,None,
1148,2009-07-22,Ward's Island Beach,,None,,N/A,5,,,None,None,
1149,2009-07-23,Ward's Island Beach,,None,,N/A,26,,,None,None,
1150,2009-07-24,Ward's Island Beach,,None,,N/A,8,,,None,None,
1151,2009-07-25,Ward's Island Beach,,None,,N/A,38,,,None,None,
1152,2009-07-26,Ward's Island Beach,,None,,N/A,9,,,None,None,
1153,2009-07-27,Ward's Island Beach,,None,,N/A,,,,None,None,
1154,2009-07-28,Ward's Island Beach,,None,,N/A,,,,None,None,
1155,2009-07-29,Ward's Island Beach,,None,17,Yes,,,,None,None,
1156,2009-07-30,Ward's Island Beach,,None,23,N/A,,,,None,None,
1157,2009-07-31,Ward's Island Beach,,SW,25,Yes,,,8,LOW,Clear,
1158,2009-08-01,Ward's Island Beach,,None,,N/A,1,,,None,None,
1159,2009-08-02,Ward's Island Beach,,None,,N/A,0,,,None,None,
1160,2009-08-03,Ward's Island Beach,,None,,N/A,,,,None,None,
1161,2009-08-04,Ward's Island Beach,,S,24,No,34,19,60,MOD,Murky,
1162,2009-08-05,Ward's Island Beach,,None,23,Yes,0,18,10,MOD,"Murky, dark ,wavey",
1163,2009-08-06,Ward's Island Beach,,W,25,Yes,,19,5,LOW,Murky,
1164,2009-08-07,Ward's Island Beach,,None,,N/A,,,,None,None,
1165,2009-08-08,Ward's Island Beach,,E,24,No,2,63.4,20,NONE,clear green,
1166,2009-08-09,Ward's Island Beach,,SW,20,Yes,23,17.9,6,NONE,clear,
1167,2009-08-10,Ward's Island Beach,,None,22,Yes,1,16.8,40,MOD,clear green,
1168,2009-08-11,Ward's Island Beach,,E,26,Yes,12,19.4,,LOW,"clear, blue",
1169,2009-08-12,Ward's Island Beach,,None,25,Yes,,,,None,None,
1170,2009-08-13,Ward's Island Beach,,SW,28,No,,19.7,,LOW,cloudy green,
1171,2009-08-14,Ward's Island Beach,,SW,36,No,,22.7,2,LOW,clear,
1172,2009-08-15,Ward's Island Beach,,None,,N/A,,,,None,None,
1173,2009-08-16,Ward's Island Beach,,None,,N/A,,,,None,None,
1174,2009-08-17,Ward's Island Beach,,N,31,No,,23.8,,MOD,clear,
1175,2009-08-18,Ward's Island Beach,,None,,Yes,1,25,,HIGH,murky,
1176,2009-08-19,Ward's Island Beach,,NW,25,Yes,,22.5,,MOD,murky,
1177,2009-08-20,Ward's Island Beach,,S,22,No,29,23.7,,LOW,clear,
1178,2009-08-21,Ward's Island Beach,,None,,N/A,,,,None,None,
1179,2009-08-22,Ward's Island Beach,,NW,24,Yes,,19.8,3,LOW,murky,
1180,2009-08-23,Ward's Island Beach,,S,22,No,,18.7,75,MOD,brown cloudy,
1181,2009-08-24,Ward's Island Beach,,NW,24,No,,20.5,16,NONE,slightly grey,
1182,2009-08-25,Ward's Island Beach,,SE,19,No,,18.2,,HIGH,murky,
1183,2009-08-26,Ward's Island Beach,,NW,18,No,7,20.8,25,LOW,murky green,
1184,2009-08-27,Ward's Island Beach,,SE,20,No,0,,,None,None,
1185,2009-08-28,Ward's Island Beach,,None,,N/A,12,,,None,None,
1186,2009-08-29,Ward's Island Beach,,SW,20,Yes,19,19.1,8,MOD,cloudy,
1187,2009-08-30,Ward's Island Beach,,SW,18,No,,19.2,6,MOD,clear,
1188,2009-08-31,Ward's Island Beach,,N,18,No,0,18.8,11,LOW,cloudy,
1189,2009-09-01,Ward's Island Beach,,NW,22,No,,19,30,LOW,clear,
1190,2009-09-02,Ward's Island Beach,,NW,23,No,,19.7,45,LOW,"clear, blue/ green",
1191,2009-09-03,Ward's Island Beach,,NW,24,No,,,,None,None,
1192,2009-09-04,Ward's Island Beach,,None,,N/A,,,,None,None,
1193,2009-09-05,Ward's Island Beach,,None,,N/A,,,,None,None,
1194,2009-09-06,Ward's Island Beach,,None,,N/A,,,,None,None,
1195,2009-09-07,Ward's Island Beach,,None,,N/A,,,,None,None,
1196,2009-07-02,Bluffer's Beach Park,,None,,N/A,,,,None,None,
1197,2009-07-03,Bluffer's Beach Park,,None,,N/A,,,,None,None,
1198,2009-07-04,Bluffer's Beach Park,,None,,N/A,,,,None,None,
1199,2009-07-05,Bluffer's Beach Park,,None,,N/A,,,,None,None,
1200,2009-07-06,Bluffer's Beach Park,,None,,N/A,,,,None,None,
1201,2009-07-07,Bluffer's Beach Park,,None,,N/A,,,,None,None,
1202,2009-07-08,Bluffer's Beach Park,,None,,N/A,,,,None,None,
1203,2009-07-09,Bluffer's Beach Park,,None,,N/A,30,,,None,None,
1204,2009-07-10,Bluffer's Beach Park,,None,,N/A,,,,None,None,
1205,2009-07-11,Bluffer's Beach Park,,None,,N/A,,,,None,None,
1206,2009-07-12,Bluffer's Beach Park,,None,,N/A,,,,None,None,
1207,2009-07-13,Bluffer's Beach Park,,None,,N/A,,,,None,None,
1208,2009-07-14,Bluffer's Beach Park,,None,,N/A,,,,None,None,
1209,2009-07-15,Bluffer's Beach Park,,None,,N/A,,,,None,None,
1210,2009-07-16,Bluffer's Beach Park,,None,,N/A,0,,,None,None,
1211,2009-07-17,Bluffer's Beach Park,,None,,N/A,,,,None,None,
1212,2009-07-18,Bluffer's Beach Park,,None,,N/A,,,,None,None,
1213,2009-07-19,Bluffer's Beach Park,,None,,N/A,1,,,None,None,
1214,2009-07-20,Bluffer's Beach Park,,None,,N/A,,,,None,None,
1215,2009-07-21,Bluffer's Beach Park,,None,,N/A,,,,None,None,
1216,2009-07-22,Bluffer's Beach Park,,None,,N/A,,,,None,None,
1217,2009-07-23,Bluffer's Beach Park,,None,,N/A,36,,,None,None,
1218,2009-07-24,Bluffer's Beach Park,,None,,N/A,13,,,None,None,
1219,2009-07-25,Bluffer's Beach Park,,None,,N/A,,,,None,None,
1220,2009-07-26,Bluffer's Beach Park,,None,,N/A,,,,None,None,
1221,2009-07-27,Bluffer's Beach Park,,None,,N/A,,,,None,None,
1222,2009-07-28,Bluffer's Beach Park,,None,,N/A,2,,,None,None,
1223,2009-07-29,Bluffer's Beach Park,,None,17,Yes,,20,175,LOW,None,
1224,2009-07-30,Bluffer's Beach Park,,None,,N/A,,19,90,LOW,"Clear, murky",
1225,2009-07-31,Bluffer's Beach Park,,SW,24,No,,18,50,LOW,Slightly murky,
1226,2009-08-01,Bluffer's Beach Park,,NE,22,No,,21,50,LOW,clear,0.2
1227,2009-08-02,Bluffer's Beach Park,,None,23,No,,19.4,105,LOW,clear,1.4
1228,2009-08-03,Bluffer's Beach Park,,SW,19,No,,19,150,MOD,clear,0.3
1229,2009-08-04,Bluffer's Beach Park,,None,23,N/A,34,18,37,LOW,slightly murky,5.3
1230,2009-08-05,Bluffer's Beach Park,,None,,Yes,0,18,150,LOW,clear,1.09
1231,2009-08-06,Bluffer's Beach Park,,None,,N/A,,15.7,29,LOW,clear,
1232,2009-08-07,Bluffer's Beach Park,,None,,N/A,,15.1,10,LOW,clear,0.9
1233,2009-08-08,Bluffer's Beach Park,,None,,N/A,2,,,None,None,
1234,2009-08-09,Bluffer's Beach Park,9,None,21,N/A,23,17.9,50,LOW,murky,8.4
1235,2009-08-10,Bluffer's Beach Park,,None,,N/A,1,17.5,50,LOW,murky,3.7
1236,2009-08-11,Bluffer's Beach Park,,None,,N/A,12,19,45,LOW,murky,9.6
1237,2009-08-12,Bluffer's Beach Park,10,None,23,Yes,,21,50,LOW,clear and algae,3.2
1238,2009-08-13,Bluffer's Beach Park,10,None,25,N/A,,20,,LOW,clear,0.8
1239,2009-08-14,Bluffer's Beach Park,9,None,24,No,,21.1,90,LOW,clear,2.4
1240,2009-08-15,Bluffer's Beach Park,,None,,N/A,,22.9,33,LOW,clear,0.1
1241,2009-08-16,Bluffer's Beach Park,,None,,N/A,,24.3,45,LOW,clear,0.3
1242,2009-08-17,Bluffer's Beach Park,20,SW,30,No,,21.9,100,LOW,clear,0.2
1243,2009-08-18,Bluffer's Beach Park,25,None,27,No,1,22.1,24,LOW,murky,
1244,2009-08-19,Bluffer's Beach Park,,W,26,N/A,,20,5,LOW,clear,1.31
1245,2009-08-20,Bluffer's Beach Park,15,None,26,Yes,29,22,49,MOD,murky,
1246,2009-08-21,Bluffer's Beach Park,,S,27,Yes,,19,19,LOW,clear,2.1
1247,2009-08-22,Bluffer's Beach Park,5,None,24,N/A,,19.9,25,LOW,clear,0.1
1248,2009-08-23,Bluffer's Beach Park,,None,23,Yes,,19.6,20,LOW,semi-clear,1.8
1249,2009-08-24,Bluffer's Beach Park,,None,22,No,,20.7,15,LOW,clear,0.9
1250,2009-08-25,Bluffer's Beach Park,10,None,23,N/A,,19.7,40,LOW,clear,0.9
1251,2009-08-26,Bluffer's Beach Park,,None,,N/A,7,19,40,LOW,clear,2.2
1252,2009-08-27,Bluffer's Beach Park,9,None,20,N/A,0,19.4,15,HIGH,clear,3.3
1253,2009-08-28,Bluffer's Beach Park,25,None,20,No,12,17.2,30,HIGH,murky,8.9
1254,2009-08-29,Bluffer's Beach Park,,SW,17,N/A,19,19,60,MOD,murky,
1255,2009-08-30,Bluffer's Beach Park,,NW,15,N/A,,19,50,LOW,murky,1.7
1256,2009-08-31,Bluffer's Beach Park,,None,,N/A,0,19.1,60,LOW,slightly murky,3.5
1257,2009-09-01,Bluffer's Beach Park,,NW,18,No,,19,15,LOW,clear,2.2
1258,2009-09-02,Bluffer's Beach Park,,None,20,No,,19.5,60,LOW,clear,0.9
1259,2009-09-03,Bluffer's Beach Park,10,None,21,No,,19.4,45,LOW,clear,0.1
1260,2009-09-04,Bluffer's Beach Park,10,None,20,No,,20,100,LOW,clear,0.2
1261,2009-09-05,Bluffer's Beach Park,,None,24,No,,19.5,35,LOW,clear,1.1
1262,2009-09-06,Bluffer's Beach Park,,None,22,No,,19.4,30,MOD,clear,2
1263,2009-09-07,Bluffer's Beach Park,,None,25,No,,19,35,MOD,clear,2.2
1264,2009-05-24,Kew Balmy Beach,,None,,N/A,,,,None,None,
1265,2009-05-25,Kew Balmy Beach,15,None,19,No,,6,15,LOW,Clear,
1266,2009-05-26,Kew Balmy Beach,40,None,17,No,,,10,MOD,Murky,
1267,2009-05-27,Kew Balmy Beach,10,None,16,Yes,,10,30,MOD,Murky,
1268,2009-05-28,Kew Balmy Beach,,E,15,Yes,,,30,MOD,Murky,
1269,2009-05-29,Kew Balmy Beach,,W,13,Yes,,11,15,LOW,Murky,
1270,2009-05-30,Kew Balmy Beach,,NW,10,Yes,,8.5,5,LOW,Clear,
1271,2009-05-31,Kew Balmy Beach,,W,14,N/A,2,9,15,LOW,Clear,
1272,2009-06-01,Kew Balmy Beach,15,None,13,No,6,6.5,7,LOW,Clear,
1273,2009-06-02,Kew Balmy Beach,5,None,15,Yes,21,7.5,30,LOW,Clear,0.9
1274,2009-06-03,Kew Balmy Beach,5,None,14,No,3,7,18,LOW,Clear,
1275,2009-06-04,Kew Balmy Beach,,None,17,No,2,8.8,30,LOW,Clear,
1276,2009-06-05,Kew Balmy Beach,17,None,17,No,2,10.3,8,LOW,Clear,
1277,2009-06-06,Kew Balmy Beach,,NW,21,Yes,20,12,3,LOW,Clear,
1278,2009-06-07,Kew Balmy Beach,,NE,17,Yes,,12,8,LOW,Clear,
1279,2009-06-08,Kew Balmy Beach,23,None,15,No,,12.8,,MOD,Clear,
1280,2009-06-09,Kew Balmy Beach,10,None,17,Yes,4,13.3,50,LOW,Murky green,
1281,2009-06-10,Kew Balmy Beach,13,SE,18,No,,12,50,LOW,Clear,
1282,2009-06-11,Kew Balmy Beach,,S,20,No,,13.9,8,LOW,Clear,
1283,2009-06-12,Kew Balmy Beach,10,None,23,N/A,4,13.3,7,LOW,Clear,
1284,2009-06-13,Kew Balmy Beach,10,None,19,N/A,,12.8,130,LOW,Clear,
1285,2009-06-14,Kew Balmy Beach,10,None,18,No,,14.3,200,LOW,Clear,
1286,2009-06-15,Kew Balmy Beach,10,None,20,Yes,,16.7,50,LOW,Clear. small yellow floatables (pollen?),
1287,2009-06-16,Kew Balmy Beach,10,None,20,No,15,15.8,29,MOD,Clear,
1288,2009-06-17,Kew Balmy Beach,20,None,17,No,,,,None,None,
1289,2009-06-18,Kew Balmy Beach,,None,,N/A,,,,None,None,
1290,2009-06-19,Kew Balmy Beach,10,None,21,Yes,,17.5,100,LOW,Murky,
1291,2009-06-20,Kew Balmy Beach,20,None,19,Yes,,,72,HIGH,cloudy,
1292,2009-06-21,Kew Balmy Beach,,NW,26,Yes,,16,30,LOW,"Murky, silty",
1293,2009-06-22,Kew Balmy Beach,,None,,N/A,19,,,None,None,
1294,2009-06-23,Kew Balmy Beach,,None,,N/A,,,,None,None,
1295,2009-06-24,Kew Balmy Beach,,None,,N/A,4,,,None,None,
1296,2009-06-25,Kew Balmy Beach,,None,,N/A,,,,None,None,
1297,2009-06-26,Kew Balmy Beach,,None,,N/A,7,,,None,None,
1298,2009-06-27,Kew Balmy Beach,,None,,N/A,45,,,None,None,
1299,2009-06-28,Kew Balmy Beach,,None,,N/A,0,,,None,None,
1300,2009-06-29,Kew Balmy Beach,,None,,N/A,,,,None,None,
1301,2009-06-30,Kew Balmy Beach,,None,,N/A,,,,None,None,
1302,2009-07-01,Kew Balmy Beach,,None,,N/A,,,,None,None,
1303,2009-07-02,Kew Balmy Beach,,None,,N/A,,,,None,None,
1304,2009-07-03,Kew Balmy Beach,,None,,N/A,,,,None,None,
1305,2009-07-04,Kew Balmy Beach,,None,,N/A,,,,None,None,
1306,2009-07-05,Kew Balmy Beach,,None,,N/A,,,,None,None,
1307,2009-07-06,Kew Balmy Beach,,None,,N/A,,,,None,None,
1308,2009-07-07,Kew Balmy Beach,,None,,N/A,,,,None,None,
1309,2009-07-08,Kew Balmy Beach,,None,,N/A,,,,None,None,
1310,2009-07-09,Kew Balmy Beach,,None,,N/A,30,,,None,None,
1311,2009-07-10,Kew Balmy Beach,,None,,N/A,,,,None,None,
1312,2009-07-11,Kew Balmy Beach,,None,,N/A,,,,None,None,
1313,2009-07-12,Kew Balmy Beach,,None,,N/A,,,,None,None,
1314,2009-07-13,Kew Balmy Beach,,None,,N/A,,,,None,None,
1315,2009-07-14,Kew Balmy Beach,,None,,N/A,,,,None,None,
1316,2009-07-15,Kew Balmy Beach,,None,,N/A,,,,None,None,
1317,2009-07-16,Kew Balmy Beach,,None,,N/A,0,,,None,None,
1318,2009-07-17,Kew Balmy Beach,,None,,N/A,,,,None,None,
1319,2009-07-18,Kew Balmy Beach,,None,,N/A,,,,None,None,
1320,2009-07-19,Kew Balmy Beach,,None,,N/A,1,,,None,None,
1321,2009-07-20,Kew Balmy Beach,,None,,N/A,,,,None,None,
1322,2009-07-21,Kew Balmy Beach,,None,,N/A,,,,None,None,
1323,2009-07-22,Kew Balmy Beach,,None,,N/A,,,,None,None,
1324,2009-07-23,Kew Balmy Beach,,None,,N/A,36,,,None,None,
1325,2009-07-24,Kew Balmy Beach,,None,,N/A,13,,,None,None,
1326,2009-07-25,Kew Balmy Beach,,None,,N/A,,,,None,None,
1327,2009-07-26,Kew Balmy Beach,,None,,N/A,,,,None,None,
1328,2009-07-27,Kew Balmy Beach,,None,,N/A,,,,None,None,
1329,2009-07-28,Kew Balmy Beach,,None,,N/A,2,,,None,None,
1330,2009-07-29,Kew Balmy Beach,,None,17,Yes,,20,100,NONE,"Calm, Murky",
1331,2009-07-30,Kew Balmy Beach,,None,,N/A,,18,60,LOW,Clear,
1332,2009-07-31,Kew Balmy Beach,,SW,24,No,,17.8,30,LOW,Clear with sunken algae,
1333,2009-08-01,Kew Balmy Beach,,NE,22,No,,20.7,25,LOW,clear with sunken algae,
1334,2009-08-02,Kew Balmy Beach,,None,23,No,,19.4,70,LOW,clear floating and sunken algae,
1335,2009-08-03,Kew Balmy Beach,,SW,19,No,,18.4,48,LOW,clear with sunken algae,
1336,2009-08-04,Kew Balmy Beach,,None,23,N/A,34,17.2,100,MOD,murky,
1337,2009-08-05,Kew Balmy Beach,,None,,Yes,0,15.6,17,LOW,clear,
1338,2009-08-06,Kew Balmy Beach,,None,,N/A,,17.3,19,LOW,clear,
1339,2009-08-07,Kew Balmy Beach,,None,,N/A,,15.4,7,LOW,clear,
1340,2009-08-08,Kew Balmy Beach,,None,,N/A,2,,,None,None,
1341,2009-08-09,Kew Balmy Beach,9,None,21,N/A,23,18.7,80,LOW,clear,
